2018-11-11 14:40:29,642 INFO  o.s.w.s.h.SimpleUrlHandlerMapping[354] - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-11-11 14:40:31,534 INFO  o.s.b.d.a.OptionalLiveReloadServer[58] - LiveReload server is running on port 35729
2018-11-11 14:40:31,904 INFO  o.s.j.e.a.AnnotationMBeanExporter[431] - Registering beans for JMX exposure on startup
2018-11-11 14:40:31,906 INFO  o.s.j.e.a.AnnotationMBeanExporter[916] - Bean with name 'dataSource' has been autodetected for JMX exposure
2018-11-11 14:40:31,919 INFO  o.s.j.e.a.AnnotationMBeanExporter[671] - Located MBean 'dataSource': registering with JMX server as MBean [com.alibaba.druid.pool:name=dataSource,type=DruidDataSource]
2018-11-11 14:40:31,961 INFO  o.s.s.a.ScheduledAnnotationBeanPostProcessor[260] - No TaskScheduler/ScheduledExecutorService bean found for scheduled processing
2018-11-11 14:40:31,994 INFO  o.a.coyote.http11.Http11NioProtocol[179] - Initializing ProtocolHandler ["http-nio-80"]
2018-11-11 14:40:32,023 INFO  o.a.coyote.http11.Http11NioProtocol[179] - Starting ProtocolHandler [http-nio-80]
2018-11-11 14:40:32,044 INFO  o.a.tomcat.util.net.NioSelectorPool[179] - Using a shared selector for servlet write/read
2018-11-11 14:40:32,106 INFO  o.s.b.c.e.t.TomcatEmbeddedServletContainer[192] - Tomcat started on port(s): 80 (http)
2018-11-11 14:40:32,155 INFO  springboot.StartApplication[57] - Started StartApplication in 24.834 seconds (JVM running for 40.514)
2018-11-11 14:40:39,094 INFO  c.alibaba.druid.pool.DruidDataSource[721] - {dataSource-1} inited
2018-11-11 14:42:33,261 INFO  o.a.c.c.C.[Tomcat].[localhost].[/][179] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2018-11-11 14:42:33,262 INFO  o.s.web.servlet.DispatcherServlet[489] - FrameworkServlet 'dispatcherServlet': initialization started
2018-11-11 14:42:33,437 INFO  o.s.web.servlet.DispatcherServlet[508] - FrameworkServlet 'dispatcherServlet': initialization completed in 174 ms
2018-11-11 14:42:33,501 INFO  s.interceptor.BaseInterceptor[43] - UserAgent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36
2018-11-11 14:42:33,501 INFO  s.interceptor.BaseInterceptor[44] - 用户访问地址: /admin, 来路地址: 0:0:0:0:0:0:0:1
2018-11-11 14:42:33,534 INFO  s.interceptor.BaseInterceptor[43] - UserAgent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36
2018-11-11 14:42:33,535 INFO  s.interceptor.BaseInterceptor[44] - 用户访问地址: /admin/login, 来路地址: 0:0:0:0:0:0:0:1
2018-11-11 14:42:33,647 INFO  springboot.util.LogAspect[36] - URL : http://localhost/admin/login,IP : 0:0:0:0:0:0:0:1,CLASS_METHOD : springboot.controller.admin.AuthController.login,ARGS : []
2018-11-11 14:42:33,658 INFO  springboot.util.LogAspect[42] - RESPONSE:admin/login
2018-11-11 14:42:56,653 INFO  s.interceptor.BaseInterceptor[43] - UserAgent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36
2018-11-11 14:42:56,654 INFO  s.interceptor.BaseInterceptor[44] - 用户访问地址: /admin/login, 来路地址: 0:0:0:0:0:0:0:1
2018-11-11 14:42:56,698 INFO  springboot.util.LogAspect[36] - URL : http://localhost/admin/login,IP : 0:0:0:0:0:0:0:1,CLASS_METHOD : springboot.controller.admin.AuthController.doLogin,ARGS : [admin, 123456, org.apache.catalina.connector.RequestFacade@42ee8152, org.apache.catalina.connector.ResponseFacade@3a59136e]
2018-11-11 14:42:57,008 INFO  springboot.util.LogAspect[42] - RESPONSE:springboot.modal.bo.RestResponseBo@53c64ca0
2018-11-11 14:42:57,356 INFO  s.interceptor.BaseInterceptor[43] - UserAgent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36
2018-11-11 14:42:57,356 INFO  s.interceptor.BaseInterceptor[44] - 用户访问地址: /admin/index, 来路地址: 0:0:0:0:0:0:0:1
2018-11-11 14:42:57,366 INFO  springboot.util.LogAspect[36] - URL : http://localhost/admin/index,IP : 0:0:0:0:0:0:0:1,CLASS_METHOD : springboot.controller.admin.IndexController.index,ARGS : [org.apache.catalina.connector.RequestFacade@42ee8152]
2018-11-11 14:42:57,724 INFO  springboot.util.LogAspect[42] - RESPONSE:admin/index
2018-11-11 14:43:04,021 INFO  s.interceptor.BaseInterceptor[43] - UserAgent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36
2018-11-11 14:43:04,022 INFO  s.interceptor.BaseInterceptor[44] - 用户访问地址: /admin/logout, 来路地址: 0:0:0:0:0:0:0:1
2018-11-11 14:43:04,023 INFO  springboot.util.LogAspect[36] - URL : http://localhost/admin/logout,IP : 0:0:0:0:0:0:0:1,CLASS_METHOD : springboot.controller.admin.IndexController.logout,ARGS : []
2018-11-11 14:43:04,024 INFO  springboot.util.LogAspect[42] - RESPONSE:admin/login
2018-11-11 14:43:09,258 INFO  s.interceptor.BaseInterceptor[43] - UserAgent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36
